iso3,country,pillar,cluster,action_area,indicator_id,indicator_name,indicator_type,variable_name,question_type,question_text,hierarchy_level,data_type,response,response_value,normalized_response_value,weight,score,parent,question_order,wib,wiaa,wic,regional_hub,un_region,barometer_region
TGO,Togo,Governance,Public Procurement,Public Procurement,G.PROCUREMENT.OC,Governance (PP): Public procurement data,Primary,G.PROCUREMENT.OC.e.e1,sub-group,"Provisions for definitions, kinds, and fields:",3,computed,,,,50.0,43.75,G.PROCUREMENT.OC.e,51644,0.0321,0.5,0.5,LDRI (Africa),Western Africa,Africa
TGO,Togo,Governance,Public Procurement,Public Procurement,G.PROCUREMENT.OC,Governance (PP): Public procurement data,Primary,G.PROCUREMENT.OC.e.e1.STANDARDS,sub-question,Elements Question 1 The framework requires the use of specific data standards,4,response,No,0.0,0.0,6.25,0.0,G.PROCUREMENT.OC.e.e1,51645.0,0.0321,0.5,0.5,LDRI (Africa),Western Africa,Africa
TGO,Togo,Governance,Public Procurement,Public Procurement,G.PROCUREMENT.OC,Governance (PP): Public procurement data,Primary,G.PROCUREMENT.OC.e.e1.GOODS,sub-question,Elements Question 2 The framework requires the collection and publication of data covering goods and services,4,response,Yes,2.0,1.0,6.25,6.25,G.PROCUREMENT.OC.e.e1,51646.0,0.0321,0.5,0.5,LDRI (Africa),Western Africa,Africa
TGO,Togo,Governance,Public Procurement,Public Procurement,G.PROCUREMENT.OC,Governance (PP): Public procurement data,Primary,G.PROCUREMENT.OC.e.e1.GOODS.2,supporting question,If there is a threshold value below which publication requirements do not apply please provide the currency and value here Eg USD 10000,4,supporting,"No,  article 5 of Decree 2022-080/PR mentions that the law applies to all amounts",,,,,G.PROCUREMENT.OC.e.e1.GOODS,51646.0,0.0321,0.5,0.5,LDRI (Africa),Western Africa,Africa
TGO,Togo,Governance,Public Procurement,Public Procurement,G.PROCUREMENT.OC,Governance (PP): Public procurement data,Primary,G.PROCUREMENT.OC.e.e1.GOODS.3,supporting question,Please indicate which section of the framework refers to this issue,4,supporting,"No, article 5 of Decree 2022-080/PR",,,,,G.PROCUREMENT.OC.e.e1.GOODS,51646.0,0.0321,0.5,0.5,LDRI (Africa),Western Africa,Africa
TGO,Togo,Governance,Public Procurement,Public Procurement,G.PROCUREMENT.OC,Governance (PP): Public procurement data,Primary,G.PROCUREMENT.OC.e.e1.WORKS,sub-question,Elements Question 3 The framework requires the collection and publication of data covering public works contracts,4,response,Yes,2.0,1.0,6.25,6.25,G.PROCUREMENT.OC.e.e1,51647.0,0.0321,0.5,0.5,LDRI (Africa),Western Africa,Africa
TGO,Togo,Governance,Public Procurement,Public Procurement,G.PROCUREMENT.OC,Governance (PP): Public procurement data,Primary,G.PROCUREMENT.OC.e.e1.WORKS.2,supporting question,If there is a threshold value below which publication requirements do not apply please provide the currency and value here Eg USD 10000,4,supporting,"No, article 5 of Decree 2022-080/PR mentions that the law applies to all amounts",,,,,G.PROCUREMENT.OC.e.e1.WORKS,51647.0,0.0321,0.5,0.5,LDRI (Africa),Western Africa,Africa
TGO,Togo,Governance,Public Procurement,Public Procurement,G.PROCUREMENT.OC,Governance (PP): Public procurement data,Primary,G.PROCUREMENT.OC.e.e1.WORKS.3,supporting question,Please indicate which section of the framework refers to this issue,4,supporting,Article 5 of Decree 2022-080/PR,,,,,G.PROCUREMENT.OC.e.e1.WORKS,51647.0,0.0321,0.5,0.5,LDRI (Africa),Western Africa,Africa
TGO,Togo,Governance,Public Procurement,Public Procurement,G.PROCUREMENT.OC,Governance (PP): Public procurement data,Primary,G.PROCUREMENT.OC.e.e1.DIRECT,sub-question,Elements Question 4 The frameworks requirements for data collection and publication apply equally to direct awards or procurements below threshold values,4,response,Yes,2.0,1.0,6.25,6.25,G.PROCUREMENT.OC.e.e1,51648.0,0.0321,0.5,0.5,LDRI (Africa),Western Africa,Africa
TGO,Togo,Governance,Public Procurement,Public Procurement,G.PROCUREMENT.OC,Governance (PP): Public procurement data,Primary,G.PROCUREMENT.OC.e.e1.DIRECT.2,supporting question,If there is a threshold value below which publication requirements do not apply or are weaker please provide the currency and value here Eg USD 10000,4,supporting,Article 5 mentions that the same rules apply to all procurements including below the threshold,,,,,G.PROCUREMENT.OC.e.e1.DIRECT,51648.0,0.0321,0.5,0.5,LDRI (Africa),Western Africa,Africa
TGO,Togo,Governance,Public Procurement,Public Procurement,G.PROCUREMENT.OC,Governance (PP): Public procurement data,Primary,G.PROCUREMENT.OC.e.e1.DIRECT.3,supporting question,Please indicate which section of the framework refers to this issue,4,supporting,Article 5 mentions that the same rules apply to all procurements including below the threshold.,,,,,G.PROCUREMENT.OC.e.e1.DIRECT,51648.0,0.0321,0.5,0.5,LDRI (Africa),Western Africa,Africa
TGO,Togo,Governance,Public Procurement,Public Procurement,G.PROCUREMENT.OC,Governance (PP): Public procurement data,Primary,G.PROCUREMENT.OC.e.e1.PLANNING_GOV,sub-question,Elements Question 5 The framework requires the collection and publication of data covering the planning stage,4,response,Yes,2.0,1.0,6.25,6.25,G.PROCUREMENT.OC.e.e1,51649.0,0.0321,0.5,0.5,LDRI (Africa),Western Africa,Africa
TGO,Togo,Governance,Public Procurement,Public Procurement,G.PROCUREMENT.OC,Governance (PP): Public procurement data,Primary,G.PROCUREMENT.OC.e.e1.PLANNING_GOV.2,supporting question,Please indicate which section of the framework refers to this issue,4,supporting,"Based on Article 9 of Decree n° 2022-080/PR, the answer is 'Yes.' The framework does require the collection and publication of data covering the planning stage, as it emphasizes transparency, including non-discriminatory practices and publication requirements during procurement planning.",,,,,G.PROCUREMENT.OC.e.e1.PLANNING_GOV,51649.0,0.0321,0.5,0.5,LDRI (Africa),Western Africa,Africa
TGO,Togo,Governance,Public Procurement,Public Procurement,G.PROCUREMENT.OC,Governance (PP): Public procurement data,Primary,G.PROCUREMENT.OC.e.e1.TENDER-GOV,sub-question,Elements Question 6 The framework requires the collection and publication of data covering the tender stage,4,response,Yes,2.0,1.0,6.25,6.25,G.PROCUREMENT.OC.e.e1,51650.0,0.0321,0.5,0.5,LDRI (Africa),Western Africa,Africa
TGO,Togo,Governance,Public Procurement,Public Procurement,G.PROCUREMENT.OC,Governance (PP): Public procurement data,Primary,G.PROCUREMENT.OC.e.e1.TENDER-GOV.2,supporting question,Please indicate which section of the framework refers to this issue,4,supporting,Based on Article 9 of Decree n° 2022-080/PR the framework does require the collection and publication of data.,,,,,G.PROCUREMENT.OC.e.e1.TENDER-GOV,51650.0,0.0321,0.5,0.5,LDRI (Africa),Western Africa,Africa
TGO,Togo,Governance,Public Procurement,Public Procurement,G.PROCUREMENT.OC,Governance (PP): Public procurement data,Primary,G.PROCUREMENT.OC.e.e1.AWARD_GOV,sub-question,Elements Question 7 The framework requires the collection and publication of data covering the award stage,4,response,Yes,2.0,1.0,6.25,6.25,G.PROCUREMENT.OC.e.e1,51651.0,0.0321,0.5,0.5,LDRI (Africa),Western Africa,Africa
TGO,Togo,Governance,Public Procurement,Public Procurement,G.PROCUREMENT.OC,Governance (PP): Public procurement data,Primary,G.PROCUREMENT.OC.e.e1.AWARD_GOV.2,supporting question,Please indicate which section of the framework refers to this issue,4,supporting,"The answer is 'Yes' because Article 9 of Decree n° 2022-080/PR specifically mandates the collection and publication of data during the award stage of the procurement process. The updated rules require that information, including the results of the award process, be published in a non-discriminatory manner to ensure transparency. This demonstrates a clear obligation for public disclosure at the award stage, strengthening accountability in the procurement process.",,,,,G.PROCUREMENT.OC.e.e1.AWARD_GOV,51651.0,0.0321,0.5,0.5,LDRI (Africa),Western Africa,Africa
TGO,Togo,Governance,Public Procurement,Public Procurement,G.PROCUREMENT.OC,Governance (PP): Public procurement data,Primary,G.PROCUREMENT.OC.e.e1.IMPLEMENT_GOV,sub-question,Elements Question 8 The framework requires the collection and publication of data covering the implementation stage,4,response,Yes,2.0,1.0,6.25,6.25,G.PROCUREMENT.OC.e.e1,51652.0,0.0321,0.5,0.5,LDRI (Africa),Western Africa,Africa
TGO,Togo,Governance,Public Procurement,Public Procurement,G.PROCUREMENT.OC,Governance (PP): Public procurement data,Primary,G.PROCUREMENT.OC.e.e1.IMPLEMENT_GOV.2,supporting question,Please indicate which section of the framework refers to this issue,4,supporting,Article 9 of decree n° 2022-080/PR mentions this scope,,,,,G.PROCUREMENT.OC.e.e1.IMPLEMENT_GOV,51652.0,0.0321,0.5,0.5,LDRI (Africa),Western Africa,Africa
TGO,Togo,Governance,Public Procurement,Public Procurement,G.PROCUREMENT.OC,Governance (PP): Public procurement data,Primary,G.PROCUREMENT.OC.e.e2,sub-group,Provisions for data quality:,3,computed,,,,20.0,20.0,G.PROCUREMENT.OC.e,51653,0.0321,0.5,0.5,LDRI (Africa),Western Africa,Africa
TGO,Togo,Governance,Public Procurement,Public Procurement,G.PROCUREMENT.OC,Governance (PP): Public procurement data,Primary,G.PROCUREMENT.OC.e.e2.AGENCY_GENERAL,sub-question,Elements Question 9 The framework empowers an agency or official to ensure the accurate and timely collection and publication of required data,4,response,Yes,2.0,1.0,10.0,10.0,G.PROCUREMENT.OC.e.e2,51654.0,0.0321,0.5,0.5,LDRI (Africa),Western Africa,Africa
TGO,Togo,Governance,Public Procurement,Public Procurement,G.PROCUREMENT.OC,Governance (PP): Public procurement data,Primary,G.PROCUREMENT.OC.e.e2.AGENCY_GENERAL.2,supporting question,Please indicate which section of the framework refers to this issue,4,supporting,"The answer is 'Yes' because Article 9 of Decree n° 2022-080/PR empowers relevant authorities to ensure the accurate and timely collection and publication of procurement data. This article highlights the role of authorities in overseeing the transparency and accountability of procurement processes, including the publication of award information.",,,,,G.PROCUREMENT.OC.e.e2.AGENCY_GENERAL,51654.0,0.0321,0.5,0.5,LDRI (Africa),Western Africa,Africa
TGO,Togo,Governance,Public Procurement,Public Procurement,G.PROCUREMENT.OC,Governance (PP): Public procurement data,Primary,G.PROCUREMENT.OC.e.e2.VERIFICATION_GENERAL,sub-question,Elements Question 10 The framework requires a verification process,4,response,Yes,2.0,1.0,10.0,10.0,G.PROCUREMENT.OC.e.e2,51655.0,0.0321,0.5,0.5,LDRI (Africa),Western Africa,Africa
TGO,Togo,Governance,Public Procurement,Public Procurement,G.PROCUREMENT.OC,Governance (PP): Public procurement data,Primary,G.PROCUREMENT.OC.e.e2.VERIFICATION_GENERAL.1,supporting question,Please briefly explain the verification process used,4,supporting,"The verification process involved reviewing Decree n° 2022-080/PR, specifically analyzing relevant articles mentioned, such as Article 9. Each article was checked for requirements related to data collection, publication, and the roles assigned to ensure compliance. The information was cross-referenced to confirm that it covered aspects like planning, award, and the responsibility of authorities, ensuring alignment with the questions being addressed.",,,,,G.PROCUREMENT.OC.e.e2.VERIFICATION_GENERAL,51655.0,0.0321,0.5,0.5,LDRI (Africa),Western Africa,Africa
TGO,Togo,Governance,Public Procurement,Public Procurement,G.PROCUREMENT.OC,Governance (PP): Public procurement data,Primary,G.PROCUREMENT.OC.e.e2.VERIFICATION_GENERAL.3,supporting question,Please indicate which section of the framework refers to this issue,4,supporting,The section of the framework that refers to empowering an agency or official to ensure the accurate and timely collection and publication of required data is Article 9 of Decree n° 2022-080/PR. This article outlines the responsibility of relevant authorities to oversee the transparency and publication processes in procurement.,,,,,G.PROCUREMENT.OC.e.e2.VERIFICATION_GENERAL,51655.0,0.0321,0.5,0.5,LDRI (Africa),Western Africa,Africa
TGO,Togo,Governance,Public Procurement,Public Procurement,G.PROCUREMENT.OC,Governance (PP): Public procurement data,Primary,G.PROCUREMENT.OC.e.e3,sub-group,Provisions for collection and access:,3,computed,,,,30.0,30.0,G.PROCUREMENT.OC.e,51656,0.0321,0.5,0.5,LDRI (Africa),Western Africa,Africa
TGO,Togo,Governance,Public Procurement,Public Procurement,G.PROCUREMENT.OC,Governance (PP): Public procurement data,Primary,G.PROCUREMENT.OC.e.e3.DIGITAL_COL,sub-question,Elements Question 11 The framework supports the digital collection of data,4,response,Yes,2.0,1.0,10.0,10.0,G.PROCUREMENT.OC.e.e3,51657.0,0.0321,0.5,0.5,LDRI (Africa),Western Africa,Africa
TGO,Togo,Governance,Public Procurement,Public Procurement,G.PROCUREMENT.OC,Governance (PP): Public procurement data,Primary,G.PROCUREMENT.OC.e.e3.DIGITAL_COL.2,supporting question,Does the framework support the collection of structured data? Please explain your response,4,supporting,"Yes, the framework supports the collection of structured data, as evidenced by Article 9 of Decree n° 2022-080/PR. This article emphasizes the requirement for the publication of procurement information, including award details, in a systematic and non-discriminatory manner. The specified procedures for data collection and publication ensure that data is gathered in a structured format, facilitating transparency and accessibility.",,,,,G.PROCUREMENT.OC.e.e3.DIGITAL_COL,51657.0,0.0321,0.5,0.5,LDRI (Africa),Western Africa,Africa
TGO,Togo,Governance,Public Procurement,Public Procurement,G.PROCUREMENT.OC,Governance (PP): Public procurement data,Primary,G.PROCUREMENT.OC.e.e3.DIGITAL_COL.3,supporting question,Please indicate which section of the framework refers to this issue,4,supporting,"The section of the framework that refers to the collection of structured data is Article 9 of Decree n° 2022-080/PR. This article outlines requirements for systematic publication of procurement information, ensuring transparency and organization in the data collected.",,,,,G.PROCUREMENT.OC.e.e3.DIGITAL_COL,51657.0,0.0321,0.5,0.5,LDRI (Africa),Western Africa,Africa
TGO,Togo,Governance,Public Procurement,Public Procurement,G.PROCUREMENT.OC,Governance (PP): Public procurement data,Primary,G.PROCUREMENT.OC.e.e3.TIMELY,sub-question,Elements Question 12 The framework requires that data is regularly updated,4,response,Yes,2.0,1.0,10.0,10.0,G.PROCUREMENT.OC.e.e3,51658.0,0.0321,0.5,0.5,LDRI (Africa),Western Africa,Africa
TGO,Togo,Governance,Public Procurement,Public Procurement,G.PROCUREMENT.OC,Governance (PP): Public procurement data,Primary,G.PROCUREMENT.OC.e.e3.TIMELY.2,supporting question,Please indicate which section of the framework refers to this issue,4,supporting,"The collection of structured data is addressed in Article 9 of Decree n° 2022-080/PR. This article mandates the systematic collection and publication of procurement data, ensuring that the information is organized in a structured and transparent manner for public access.",,,,,G.PROCUREMENT.OC.e.e3.TIMELY,51658.0,0.0321,0.5,0.5,LDRI (Africa),Western Africa,Africa
TGO,Togo,Governance,Public Procurement,Public Procurement,G.PROCUREMENT.OC,Governance (PP): Public procurement data,Primary,G.PROCUREMENT.OC.e.e3.PUBLIC_ACCESS,sub-question,Elements Question 13 The framework discusses public access to the data,4,response,Yes,2.0,1.0,10.0,10.0,G.PROCUREMENT.OC.e.e3,51659.0,0.0321,0.5,0.5,LDRI (Africa),Western Africa,Africa
TGO,Togo,Governance,Public Procurement,Public Procurement,G.PROCUREMENT.OC,Governance (PP): Public procurement data,Primary,G.PROCUREMENT.OC.e.e3.PUBLIC_ACCESS.2,supporting question,Does the framework support the publication of open data? Please explain your response,4,supporting,The framework neither mentions nor supports the publication of open data in machine-readable formats.,,,,,G.PROCUREMENT.OC.e.e3.PUBLIC_ACCESS,51659.0,0.0321,0.5,0.5,LDRI (Africa),Western Africa,Africa
TGO,Togo,Governance,Public Procurement,Public Procurement,G.PROCUREMENT.OC,Governance (PP): Public procurement data,Primary,G.PROCUREMENT.OC.e.e3.PUBLIC_ACCESS.3,supporting question,Please indicate which section of the framework refers to this issue,4,supporting,"The section of the framework that refers to the publication of open data is Article 9 of Decree n° 2022-080/PR. This article outlines the requirements for making procurement information publicly accessible, supporting transparency and open data principles.",,,,,G.PROCUREMENT.OC.e.e3.PUBLIC_ACCESS,51659.0,0.0321,0.5,0.5,LDRI (Africa),Western Africa,Africa
